order_id,customer_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,dias_estimados_entrega,dias_reales_entrega,demora_transporte,entrega_puntual,precio_promedio,costo_envio_total,peso_promedio,volumen_promedio,customer_state,seller_state,payment_type,payment_installments,review_score
2017-09-05 22:34:08.0000000,2017-09-19 19:10:34.0000000,2017-09-27,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000014,11.0,1,12870,0,1738.0,0,2152.0,13104.0,RJ,MG,boleto,1.0,5.0
2018-06-14 22:48:28.0000000,2018-06-26 20:22:09.0000000,2018-07-18,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000012,7.0,1,4500,0,1842.0,0,200.0,1056.0,PR,SP,credit_card,2.0,5.0
2017-05-01 13:31:40.0000000,2017-05-16 20:21:26.0000000,2017-05-30,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000015,11.0,1,17490,0,1261.0,0,1600.0,21600.0,SP,SP,credit_card,9.0,5.0
2017-09-20 11:20:55.0000000,2017-10-09 20:04:14.0000000,2017-10-25,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000019,17.0,1,23490,0,15786.0,0,16500.0,43848.0,MT,SP,credit_card,10.0,5.0
2017-09-15 10:05:22.0000000,2017-09-23 12:04:54.0000000,2017-10-03,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000008,5.0,1,41990,0,2083.0,0,6950.0,42656.0,SP,SP,boleto,1.0,5.0
2018-04-24 19:49:20.0000000,2018-05-02 20:26:48.0000000,2018-05-21,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000008,7.0,1,6990,0,1615.0,0,950.0,23625.0,PR,SP,credit_card,3.0,5.0
2018-08-06 18:41:26.0000000,2018-08-11 10:34:40.0000000,2018-08-13,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,2.0,1,4999,0,761.0,0,250.0,9522.0,SP,SP,credit_card,1.0,4.0
2018-05-18 15:20:00.0000000,2018-05-22 21:04:04.0000000,2018-05-30,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000004,1.0,1,12000,0,819.0,0,1625.0,4896.0,SP,SP,credit_card,1.0,4.0
2018-05-17 16:46:36.0000000,2018-06-08 15:12:28.0000000,2018-06-05,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000022,17.0,0,12502,0,2346.0,0,1600.0,2880.0,MG,SP,credit_card,1.0,3.0
2018-04-11 16:09:44.0000000,2018-04-13 21:05:52.0000000,2018-04-23,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000002,1.0,1,10650,0,1618.0,0,350.0,4913.0,SP,SP,credit_card,2.0,5.0
2017-12-09 23:04:11.0000000,2017-12-16 15:13:22.0000000,2018-01-04,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000007,5.0,1,3590,0,1511.0,0,400.0,36000.0,SP,RJ,credit_card,1.0,4.0
2018-04-21 13:32:20.0000000,2018-04-25 22:03:27.0000000,2018-05-10,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000004,2.0,1,119500,0,7776.0,0,22600.0,142296.0,PR,PR,credit_card,10.0,5.0
2018-08-04 08:50:46.0000000,2018-08-16 21:08:46.0000000,2018-09-04,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000012,8.0,1,19990,0,1950.0,0,200.0,8000.0,ES,SP,credit_card,3.0,5.0
2018-08-17 01:48:47.0000000,2018-08-27 17:56:20.0000000,2018-09-06,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000010,5.0,1,19900,0,5787.0,0,6350.0,36850.0,SP,SC,boleto,1.0,5.0
2018-04-30 19:56:03.0000000,2018-05-09 20:14:48.0000000,2018-05-29,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000009,7.0,1,11900,0,1974.0,0,6550.0,8000.0,ES,MG,credit_card,2.0,5.0
2017-05-02 13:41:42.0000000,2017-05-15 15:08:45.0000000,2017-06-09,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000013,6.0,1,24000,0,1585.0,0,8300.0,49200.0,MG,SP,credit_card,10.0,5.0
2017-03-11 20:44:31.0000000,2017-03-23 15:05:56.0000000,2017-04-03,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000012,8.0,1,7335,0,1572.0,0,950.0,8866.0,MG,SP,credit_card,8.0,5.0
2018-06-15 10:36:49.0000000,2018-06-19 19:57:19.0000000,2018-07-03,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000004,1.0,1,8990,0,789.0,0,250.0,3000.0,SP,SP,credit_card,1.0,1.0
2018-05-17 16:45:53.0000000,2018-06-07 23:39:52.0000000,2018-06-04,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000021,20.0,0,7499,0,1649.0,0,3400.0,23100.0,ES,SP,credit_card,1.0,1.0
2018-05-03 15:22:26.0000000,2018-05-23 20:18:26.0000000,2018-05-30,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000020,12.0,1,11385,0,2338.0,0,1050.0,6912.0,RS,SP,credit_card,2.0,2.0
2018-01-29 15:03:34.0000000,2018-02-07 01:11:50.0000000,2018-02-23,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000009,9.0,1,9990,0,1443.0,0,1450.0,16170.0,SP,MG,credit_card,2.0,3.0
2018-02-19 21:58:59.0000000,2018-03-23 18:33:08.0000000,2018-03-14,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000032,27.0,0,11900,0,1659.0,0,1400.0,30752.0,RJ,SP,credit_card,3.0,1.0
2017-06-02 11:01:39.0000000,2017-06-06 11:09:15.0000000,2017-06-19,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000004,1.0,1,1210,0,778.0,0,150.0,4500.0,SP,SP,credit_card,1.0,5.0
2018-08-07 20:27:57.0000000,2018-08-20 17:41:26.0000000,2018-09-03,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000013,10.0,1,12299,0,3011.0,0,700.0,5700.0,SP,MA,credit_card,2.0,4.0
2017-12-12 20:44:45.0000000,2018-01-13 12:52:14.0000000,2018-01-08,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000032,15.0,0,39999,0,2755.0,0,2733.0,65453.0,MG,RJ,credit_card,10.0,3.0
2017-10-03 12:24:25.0000000,2017-10-11 12:49:04.0000000,2017-10-19,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000008,7.0,1,6499,0,872.0,0,400.0,11250.0,SP,SP,credit_card,3.0,3.0
2017-09-27 20:37:58.0000000,2017-10-06 22:53:56.0000000,2017-10-24,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000009,8.0,1,8125,0,1532.0,0,150.0,1500.0,GO,SP,credit_card,3.0,5.0
2018-05-16 15:45:13.0000000,2018-06-01 13:03:44.0000000,2018-06-11,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000016,14.0,1,4000,0,1523.0,0,150.0,1680.0,DF,SP,boleto,1.0,5.0
2018-03-20 17:42:39.0000000,2018-03-27 21:32:40.0000000,2018-04-03,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000007,4.0,1,8489,0,1588.0,0,321.0,3458.0,SP,SP,boleto,1.0,5.0
2017-03-01 10:28:55.0000000,2017-03-07 14:29:24.0000000,2017-03-22,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000006,6.0,1,2250,0,1556.0,0,400.0,26790.0,MG,SP,credit_card,2.0,5.0
2018-04-24 10:08:21.0000000,2018-05-04 00:22:43.0000000,2018-05-18,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000010,10.0,1,2999,0,1523.0,0,150.0,1904.0,MG,SP,credit_card,1.0,5.0
2018-08-27 22:12:59.0000000,2018-08-30 16:38:43.0000000,2018-09-04,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000003,2.0,1,2260,0,1282.0,0,325.0,1872.0,SP,SP,debit_card,1.0,5.0
2018-08-03 12:40:13.0000000,2018-08-14 23:48:29.0000000,2018-08-20,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000011,7.0,1,22999,0,3409.0,0,7150.0,42875.0,DF,SP,credit_card,10.0,5.0
2018-07-19 11:57:58.0000000,2018-07-23 18:06:27.0000000,2018-07-27,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000004,3.0,1,9800,0,4567.0,0,11325.0,56700.0,SP,SP,credit_card,1.0,5.0
2018-01-06 00:11:38.0000000,2018-01-15 18:59:07.0000000,2018-01-24,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000009,6.0,1,6490,0,927.0,0,500.0,600.0,SP,SP,credit_card,1.0,5.0
2017-03-13 07:54:19.0000000,2017-04-13 16:42:26.0000000,2017-05-08,1970-01-01 00:00:00.000000056,1970-01-01 00:00:00.000000031,23.0,1,130999,0,4574.0,0,9300.0,39237.0,DF,SP,credit_card,8.0,5.0
2017-08-12 18:01:32.0000000,2017-08-17 16:35:49.0000000,2017-09-01,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000005,3.0,1,67599,0,1707.0,0,475.0,4275.0,SP,SP,credit_card,8.0,5.0
2018-02-15 11:13:05.0000000,2018-02-23 21:15:47.0000000,2018-03-02,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000008,7.0,1,2299,0,872.0,0,500.0,2736.0,SP,SP,boleto,1.0,5.0
2017-07-29 14:18:22.0000000,2017-08-07 16:23:17.0000000,2017-08-22,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000009,7.0,1,15500,0,1584.0,0,350.0,4617.0,MG,SP,credit_card,5.0,4.0
2017-10-06 06:30:11.0000000,2017-10-09 21:28:48.0000000,2017-10-26,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000003,3.0,1,8100,0,876.0,0,1188.0,3876.0,SP,SP,credit_card,4.0,5.0
2018-02-26 19:47:11.0000000,2018-02-28 19:17:06.0000000,2018-03-12,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000002,1.0,1,4300,0,934.0,0,1300.0,8372.0,SP,SP,credit_card,1.0,5.0
2017-05-20 14:01:25.0000000,2017-05-23 17:03:57.0000000,2017-06-02,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000003,1.0,1,47990,0,1257.0,0,990.0,3510.0,RS,SC,credit_card,1.0,5.0
2018-04-15 17:18:21.0000000,2018-05-09 00:32:21.0000000,2018-05-11,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000024,22.0,1,24990,0,7548.0,0,10850.0,67280.0,MG,SP,boleto,1.0,1.0
2017-07-28 09:34:29.0000000,2017-08-08 16:03:45.0000000,2017-08-21,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000011,11.0,1,33900,0,1713.0,0,422.0,6048.0,RJ,SP,credit_card,4.0,5.0
2018-02-01 20:08:01.0000000,2018-02-15 23:27:44.0000000,2018-03-27,1970-01-01 00:00:00.000000054,1970-01-01 00:00:00.000000014,12.0,1,13130,0,1854.0,0,2300.0,46640.0,SP,MG,credit_card,3.0,5.0
2018-08-04 20:32:29.0000000,2018-08-09 22:38:33.0000000,2018-08-13,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,2.0,1,9490,0,1496.0,0,600.0,7560.0,MG,MG,boleto,1.0,5.0
2017-09-04 20:29:33.0000000,2017-09-11 20:54:45.0000000,2017-09-26,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000007,5.0,1,6990,0,1625.0,0,600.0,15000.0,RJ,SP,boleto,1.0,5.0
2018-04-23 08:41:31.0000000,2018-05-14 21:34:42.0000000,2018-05-21,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000021,14.0,1,12490,0,2345.0,0,2250.0,22050.0,SP,PR,boleto,1.0,5.0
2017-09-03 09:43:43.0000000,2017-09-08 22:22:21.0000000,2017-10-05,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000005,4.0,1,9999,0,1372.0,0,1200.0,7500.0,SP,SP,credit_card,4.0,5.0
2017-06-05 18:35:59.0000000,2017-06-12 13:22:17.0000000,2017-06-26,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000007,6.0,1,51659,0,1596.0,0,530.0,2016.0,SP,SP,credit_card,4.0,1.0
2017-11-05 19:07:02.0000000,2017-11-14 19:12:02.0000000,2017-11-29,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000009,8.0,1,1990,0,1679.0,0,175.0,6300.0,RJ,PR,credit_card,1.0,2.0
2018-04-30 13:13:25.0000000,2018-05-10 20:47:32.0000000,2018-05-28,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000010,7.0,1,8990,0,2321.0,0,1175.0,11025.0,MG,SP,credit_card,4.0,5.0
2018-05-15 13:35:04.0000000,2018-05-23 17:42:26.0000000,2018-06-06,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000008,6.0,1,2990,0,1823.0,0,200.0,3536.0,SP,RJ,credit_card,1.0,5.0
2018-05-31 21:45:18.0000000,2018-06-08 12:54:55.0000000,2018-06-26,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000008,1.0,1,1898,0,739.0,0,150.0,836.0,SP,SP,credit_card,1.0,5.0
2017-05-16 20:44:28.0000000,2017-05-29 11:42:18.0000000,2017-06-09,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000013,12.0,1,8900,0,1706.0,0,200.0,880.0,PR,MG,credit_card,5.0,5.0
2018-07-11 18:20:18.0000000,2018-08-09 10:54:43.0000000,2018-08-07,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000029,9.0,0,8600,0,1951.0,0,100.0,1331.0,PE,SP,credit_card,1.0,1.0
2017-05-03 15:55:07.0000000,2017-05-13 09:27:44.0000000,2017-05-24,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000010,9.0,1,16400,0,1176.0,0,300.0,6885.0,SP,SP,credit_card,2.0,5.0
2018-01-21 11:38:37.0000000,2018-02-02 10:54:39.0000000,2018-02-14,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000012,8.0,1,2800,0,1185.0,0,300.0,4500.0,SP,SP,boleto,1.0,5.0
2018-03-02 10:29:33.0000000,2018-03-09 22:32:15.0000000,2018-03-14,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,2.0,1,2900,0,927.0,0,233.0,4928.0,SP,SP,boleto,1.0,5.0
2017-04-05 19:11:59.0000000,2017-04-19 13:26:11.0000000,2017-05-15,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000014,13.0,1,48900,0,2170.0,0,2900.0,10640.0,SP,SC,credit_card,10.0,5.0
2018-04-25 19:27:16.0000000,2018-04-28 16:58:46.0000000,2018-05-09,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000003,1.0,1,3000,0,739.0,0,350.0,8840.0,SP,SP,boleto,1.0,5.0
2017-06-13 15:06:57.0000000,2017-06-26 14:44:33.0000000,2017-07-06,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000013,10.0,1,59990,0,1895.0,0,375.0,3072.0,MG,SP,credit_card,1.0,5.0
2018-08-19 13:46:30.0000000,2018-08-24 19:59:01.0000000,2018-08-24,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,1.0,0,8090,0,873.0,0,330.0,4800.0,SP,SP,boleto,1.0,5.0
2018-02-04 18:31:25.0000000,2018-02-15 17:51:57.0000000,2018-02-21,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000011,1.0,1,1277,0,778.0,0,163.0,2431.0,SP,SP,boleto,1.0,4.0
2017-11-12 09:40:15.0000000,2017-11-30 16:40:16.0000000,2017-12-11,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000018,13.0,1,14500,0,2585.0,0,5400.0,35510.0,PR,SC,credit_card,3.0,4.0
2018-07-23 12:27:09.0000000,2018-08-09 00:22:36.0000000,2018-08-22,1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000017,10.0,1,9789,0,1688.0,0,450.0,8303.0,SP,RS,credit_card,1.0,3.0
2018-07-23 12:27:09.0000000,2018-08-09 00:22:36.0000000,2018-08-22,1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000017,10.0,1,9789,0,1688.0,0,450.0,8303.0,SP,RS,voucher,1.0,3.0
2017-05-22 20:40:26.0000000,2017-05-29 08:36:02.0000000,2017-06-22,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000007,5.0,1,19900,0,2219.0,0,500.0,2112.0,GO,PR,credit_card,6.0,4.0
2017-12-20 17:40:00.0000000,2017-12-28 19:13:43.0000000,2018-01-15,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000008,7.0,1,23500,0,1467.0,0,500.0,3200.0,PR,PR,credit_card,1.0,5.0
2018-03-19 00:06:31.0000000,2018-04-04 00:53:23.0000000,2018-04-09,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000016,16.0,1,6489,0,2216.0,0,350.0,5984.0,SP,DF,credit_card,1.0,4.0
2018-04-27 10:38:39.0000000,2018-05-04 20:28:36.0000000,2018-05-21,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000007,4.0,1,9990,0,,0,584.0,2288.0,SP,SP,credit_card,4.0,5.0
2018-04-16 14:08:44.0000000,2018-04-30 20:58:27.0000000,2018-05-15,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000014,12.0,1,20999,0,5197.0,0,450.0,4446.0,MT,RS,credit_card,1.0,5.0
2018-05-11 09:49:31.0000000,2018-05-16 23:57:51.0000000,2018-05-25,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000005,2.0,1,189000,0,2513.0,0,2490.0,7296.0,SP,SP,credit_card,10.0,5.0
2018-04-25 21:28:24.0000000,2018-05-02 13:56:36.0000000,2018-05-18,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000007,5.0,1,6880,0,1457.0,0,950.0,6000.0,SP,SP,boleto,1.0,3.0
2017-09-22 14:02:45.0000000,2017-10-01 14:57:20.0000000,2017-10-20,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000009,5.0,1,15000,0,1580.0,0,300.0,1560.0,SP,SC,credit_card,1.0,5.0
2017-09-11 00:27:04.0000000,2017-09-15 19:26:11.0000000,2017-10-02,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000004,4.0,1,4999,0,946.0,0,1000.0,10560.0,MG,MG,credit_card,8.0,3.0
2017-09-11 00:27:04.0000000,2017-09-15 19:26:11.0000000,2017-10-02,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000004,4.0,1,8669,500000,3782.0,0,377.0,32646.0,MG,SP,credit_card,8.0,3.0
2017-09-08 13:51:42.0000000,2017-09-14 17:20:09.0000000,2017-10-06,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000006,3.0,1,4200,0,1760.0,0,6850.0,27000.0,MG,SP,credit_card,2.0,5.0
2018-02-22 13:54:24.0000000,2018-03-08 23:18:35.0000000,2018-04-02,1970-01-01 00:00:00.000000039,1970-01-01 00:00:00.000000014,10.0,1,9990,0,1372.0,0,730.0,9072.0,SP,PR,credit_card,1.0,4.0
2018-08-14 23:53:56.0000000,2018-08-18 12:07:40.0000000,2018-08-24,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,3.0,1,5890,0,2321.0,0,1950.0,6300.0,MG,SP,credit_card,1.0,5.0
2018-04-29 16:15:08.0000000,2018-05-07 20:18:38.0000000,2018-05-18,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000008,7.0,1,6900,0,1536.0,0,350.0,4096.0,MG,SP,credit_card,1.0,1.0
2018-04-21 18:32:13.0000000,2018-04-25 17:54:35.0000000,2018-05-10,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000004,1.0,1,7490,0,926.0,0,850.0,14440.0,SP,SP,credit_card,4.0,5.0
2018-04-08 09:54:08.0000000,2018-04-23 16:02:26.0000000,2018-05-08,1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000015,11.0,1,7990,0,1844.0,0,150.0,4046.0,PR,SC,credit_card,1.0,5.0
2018-02-07 18:12:35.0000000,2018-02-24 10:13:50.0000000,2018-03-08,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000017,16.0,1,9900,0,1544.0,0,250.0,640.0,MG,SP,credit_card,3.0,4.0
2017-09-01 14:29:05.0000000,2017-09-05 19:04:24.0000000,2017-09-14,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000004,1.0,1,5150,0,778.0,0,190.0,1650.0,SP,SP,credit_card,1.0,5.0
2018-02-27 00:00:02.0000000,2018-05-07 11:55:41.0000000,2018-03-19,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000069,68.0,0,4500,0,1660.0,0,1400.0,10659.0,RJ,SP,credit_card,1.0,1.0
2017-11-23 21:53:29.0000000,2017-12-05 22:28:34.0000000,2017-12-13,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000012,11.0,1,9900,0,1371.0,0,1550.0,20944.0,SP,SP,credit_card,2.0,1.0
2017-02-14 13:54:15.0000000,2017-02-21 15:49:04.0000000,2017-03-13,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000007,5.0,1,5990,0,2206.0,0,500.0,6760.0,SP,SP,credit_card,1.0,4.0
2017-08-11 22:03:25.0000000,2017-08-18 18:48:34.0000000,2017-09-05,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000007,4.0,1,1331,0,1410.0,0,200.0,5000.0,PR,SP,credit_card,2.0,5.0
2018-04-06 22:28:55.0000000,2018-05-21 17:38:35.0000000,2018-05-04,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000045,40.0,0,11770,0,2332.0,0,400.0,4693.0,AL,RJ,credit_card,5.0,2.0
2017-07-31 10:00:00.0000000,2017-08-11 18:27:52.0000000,2017-08-31,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000011,7.0,1,4990,0,1510.0,0,300.0,13200.0,PR,SP,credit_card,6.0,1.0
2018-05-03 11:13:38.0000000,2018-05-26 13:29:37.0000000,2018-06-04,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000023,19.0,1,17950,0,13373.0,0,17150.0,102672.0,BA,SP,credit_card,1.0,4.0
2018-05-03 11:13:38.0000000,2018-05-26 13:29:37.0000000,2018-06-04,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000023,19.0,1,17950,0,106984.0,0,17150.0,102672.0,BA,SP,voucher,1.0,4.0
2018-08-17 18:41:50.0000000,2018-08-29 15:12:36.0000000,2018-09-10,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000012,9.0,1,4491,0,2311.0,0,1128.0,5100.0,ES,SP,credit_card,1.0,5.0
2017-11-30 13:30:59.0000000,2017-12-07 15:18:28.0000000,2018-01-04,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000007,6.0,1,3700,0,1679.0,0,200.0,836.0,BA,SP,boleto,1.0,5.0
2018-03-21 22:09:48.0000000,2018-03-29 22:26:47.0000000,2018-04-19,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000008,7.0,1,2399,0,1823.0,0,150.0,836.0,RS,SP,credit_card,4.0,5.0
2018-05-01 13:32:25.0000000,2018-05-21 19:41:03.0000000,2018-05-29,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000020,19.0,1,12900,0,2340.0,0,400.0,1547.0,MA,RJ,credit_card,2.0,4.0
2017-10-06 08:47:56.0000000,2017-10-20 21:31:34.0000000,2017-11-06,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000014,9.0,1,1590,0,1510.0,0,250.0,4800.0,ES,SP,boleto,1.0,4.0
2017-05-30 16:24:53.0000000,2017-06-07 13:53:10.0000000,2017-06-12,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,7.0,1,8990,0,788.0,0,350.0,2856.0,SP,SP,credit_card,2.0,1.0
2018-08-24 16:32:04.0000000,2018-08-30 23:06:51.0000000,2018-09-05,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,3.0,1,28900,0,1468.0,0,400.0,3380.0,SP,SP,credit_card,10.0,5.0
2017-09-15 12:12:44.0000000,2017-09-26 12:33:02.0000000,2017-10-03,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000011,4.0,1,27990,0,1498.0,0,7400.0,8400.0,SP,SP,credit_card,8.0,4.0
2018-05-27 11:07:24.0000000,2018-06-08 17:44:52.0000000,2018-07-04,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000012,9.0,1,37790,0,6832.0,0,19500.0,101250.0,RS,PR,credit_card,10.0,5.0
2017-11-13 10:28:49.0000000,2017-12-08 22:35:02.0000000,2017-12-12,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000025,14.0,1,11499,0,6832.0,0,8375.0,45084.0,RJ,SP,credit_card,1.0,2.0
2017-11-24 06:30:08.0000000,2017-12-11 19:52:18.0000000,2018-01-02,1970-01-01 00:00:00.000000039,1970-01-01 00:00:00.000000017,12.0,1,56990,0,11929.0,0,30000.0,294000.0,RJ,MG,credit_card,10.0,2.0
2017-09-19 13:36:00.0000000,2017-10-11 19:32:42.0000000,2017-10-18,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000022,21.0,1,4900,0,1763.0,0,250.0,352.0,PA,SP,credit_card,2.0,4.0
2017-05-14 21:17:41.0000000,2017-05-22 12:46:10.0000000,2017-06-02,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000008,6.0,1,2800,0,1510.0,0,200.0,3456.0,MG,SP,credit_card,1.0,5.0
2017-09-14 17:36:28.0000000,2017-10-13 21:17:43.0000000,2017-10-11,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000029,24.0,0,11000,0,3322.0,0,2200.0,40000.0,MT,MG,boleto,1.0,5.0
2018-03-07 12:30:47.0000000,2018-04-02 17:29:28.0000000,2018-03-28,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000026,21.0,0,7990,0,1953.0,0,1100.0,12600.0,GO,SP,boleto,1.0,5.0
2018-04-01 02:35:02.0000000,2018-04-21 13:08:40.0000000,2018-05-03,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000020,17.0,1,55000,0,2173.0,0,425.0,3952.0,RS,SP,credit_card,3.0,5.0
2018-05-12 20:48:51.0000000,2018-06-19 15:51:24.0000000,2018-06-04,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000038,36.0,0,5549,0,1827.0,0,200.0,4000.0,RJ,SP,credit_card,2.0,3.0
2018-01-11 20:50:15.0000000,2018-01-23 11:58:43.0000000,2018-02-07,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000012,5.0,1,199700,0,6320.0,0,18000.0,126000.0,SP,PR,credit_card,4.0,5.0
2018-01-15 23:25:47.0000000,2018-01-30 18:22:40.0000000,2018-02-16,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000015,7.0,1,2990,0,1611.0,0,633.0,4160.0,SP,RS,credit_card,1.0,4.0
2018-08-14 23:23:38.0000000,2018-08-28 21:32:16.0000000,2018-08-30,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000014,8.0,1,14850,0,5432.0,0,18050.0,96000.0,RJ,RJ,credit_card,4.0,4.0
2018-02-08 13:25:52.0000000,2018-02-17 15:59:13.0000000,2018-03-06,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000009,8.0,1,10700,0,1225.0,0,350.0,4913.0,SP,SP,credit_card,1.0,5.0
